nama_tempat,rating_tempat,user_ratings_total,latitude,longitude,alamat_tempat,place_id,store,nama_kelurahan,nama_kecamatan,nama_kota
alfamart,4.0,33,-6.2187475,106.7937508,"jl. patal senayan, no. 01, blok f, kav. 197, rt.3/rw.007 kel, grogol utara, kota jakarta selatan",ChIJl4LWWzXxaS4R68Ts7gLQtmg,Alfamart,Grogol Utara,Kebayoran Lama,Kota Jakarta Selatan
alfamart fatmawati 4,3.7,24,-6.2799761,106.79663,"jl. rs. fatmawati raya no.4, rt.3/rw.10, cilandak bar., kota jakarta selatan",ChIJY8eo0erxaS4R661fqNiVJsw,Alfamart,Cilandak Barat,Cilandak,Kota Jakarta Selatan
alfamart,4.6,5,-6.2600554,106.796534,"jl. fatmawati raya no.kel, rt.4/rw.6, cilandak bar., kota jakarta selatan",ChIJXTKX4rjxaS4RKHvkQIrJHpY,Alfamart,Cilandak Barat,Kebayoran Baru,Kota Jakarta Selatan
alfamart,0.0,0,-6.292159799999999,106.7715761,"pq5c+4jm, rt.4/rw.2, lebak bulus, kota jakarta selatan",ChIJe_KhtJXxaS4Ro2d18maz9HI,Alfamart,Lebak Bulus,Cilandak,Kota Jakarta Selatan
alfamart,4.6,16,-6.267619600000001,106.7970639,"jl. rs. fatmawati raya kel no.17 rt 002/002, rt.2/rw.2, gandaria sel., kota jakarta selatan",ChIJG1OrTJjxaS4Rh-es9t_IY2w,Alfamart,Gandaria Selatan,Cilandak,Kota Jakarta Selatan
alfamart,4.2,48,-6.277399399999999,106.7765074,"jl. bukit hijau i no.kel, rt.1/rw.13, pd. pinang, kota jakarta selatan",ChIJhyWzK7TxaS4RGL9d7agofZc,Alfamart,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan
alfamart raya radio dalam,0.0,0,-6.2623865,106.7887372,"jl. radio dalam raya no.14d, rt.7/rw.10, gandaria utara, kota jakarta selatan",ChIJJ5iWv67xaS4RNxDBDbF5rJs,Alfamart,Gandaria Utara,Kebayoran Baru,Kota Jakarta Selatan
alfamart mangga raya,4.6,45,-6.2706697,106.7969812,"rt.1/rw.4, gandaria sel., kota jakarta selatan",ChIJjRUYeR_xaS4RGqLMHkq13co,Alfamart,Gandaria Selatan,Cilandak,Kota Jakarta Selatan
alfamart pos fatmawati(1m1f),0.0,0,-6.2943276,106.7947017,"jl. rs. fatmawati raya no.10, rt.2/rw.4, cilandak bar., kota jakarta selatan",ChIJ07uYzrfxaS4RVVcyUC4vxQI,Alfamart,Cilandak Barat,Cilandak,Kota Jakarta Selatan
alfamart,4.1,12,-6.266555299999999,106.774843,"jl. ciputat raya kel no.101, rw.4, pd. pinang, kota jakarta selatan",ChIJS00uRKzxaS4RfR-cjilSvTE,Alfamart,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan
alfamart,4.5,194,-6.274661099999999,106.7633277,"jl. rc veteran i rt 004, rt.4/rw.7, bintaro, kota jakarta selatan",ChIJT3CjyLrxaS4R7JM0n40maFA,Alfamart,Bintaro,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.1,68,-6.259331,106.789079,"jl. radio dalam raya kel no.86, rt.5/rw.14, gandaria utara, kota jakarta selatan",ChIJ4x6Kt6DxaS4RTzwpsJlYZ8Q,Alfamart,Gandaria Utara,Kebayoran Baru,Kota Jakarta Selatan
alfamart,4.4,96,-6.2609176,106.7672296,"jl. rc. veteran raya no.8, rt.10/rw.10, bintaro, kota jakarta selatan",ChIJAcbTg1XwaS4RG9XNozvVjE4,Alfamart,Bintaro,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.2,20,-6.275189699999999,106.7734774,"7, jl. ciputat raya no.kel, rw.6, pd. pinang, kota jakarta selatan",ChIJV87Df7PxaS4R7l-FQ1i9YTc,Alfamart,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan
alfamart,3.8,23,-6.282293699999999,106.7923652,"jl. terogong raya no.kel, rt.9/rw.10, cilandak bar., kota jakarta selatan",ChIJh6MqthnxaS4RX-VZKA02g-s,Alfamart,Cilandak Barat,Cilandak,Kota Jakarta Selatan
alfamart,0.0,0,-6.2644372,106.7750567,"jl. ciputat raya no.25a, rt.6/rw.1, pd. pinang, kota jakarta selatan",ChIJNZ_TjKvxaS4RSpGgi-UQMHE,Alfamart,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan
alfamart,4.3,107,-6.265090300000001,106.7661347,"jl. rc. veteran raya no.3, rt.9/rw.1, bintaro, kota jakarta selatan",ChIJfQbLC1TwaS4R2VS9ArUGtyk,Alfamart,Bintaro,Pesanggrahan,Kota Jakarta Selatan
alfamart,0.0,0,-6.2904353,106.7954148,"jl. rs. fatmawati raya kel no.33, rt. 01/09, rt.1/rw.9, cilandak bar., kota jakarta selatan",ChIJTYWeG7_xaS4RP-aI5kJQ4Rw,Alfamart,Cilandak Barat,Cilandak,Kota Jakarta Selatan
alfamart,4.3,76,-6.267047499999999,106.792991,"jl. madrasah kel no.48, rt.8/rw.1, gandaria sel., kota jakarta selatan",ChIJ-xBaWJ_xaS4RSieZKuw5ftg,Alfamart,Gandaria Selatan,Cilandak,Kota Jakarta Selatan
alfamart,5.0,1,-6.2829676,106.7717234,"jl. ciputat raya, jl. pupan kel no.1, rw.8, pd. pinang, kota jakarta selatan",ChIJUSEHg7TxaS4RsI5kfN_QGzs,Alfamart,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan
alfamart pondok indah 1,4.3,7,-6.2874722,106.7768054,"jl. bukit hijau i no.12, rt.012/rw.13, pd. pinang, kota jakarta selatan",ChIJQUQy07XxaS4RjrvEhegdQm8,Alfamart,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan
alfamart ciputat raya 5,4.6,262,-6.2644227,106.7750253,"jl. ciputat raya no.23, rw.1, pd. pinang, kota jakarta selatan",ChIJwYPXjKvxaS4RnddDvAVPi-E,Alfamart,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan
alfamart,3.9,10,-6.2633835,106.7634433,"jl. depsos raya no.20, rt.7/rw.9, bintaro, kota jakarta selatan",ChIJ6_849HLxaS4RGmSP-2LIumQ,Alfamart,Bintaro,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.5,287,-6.258382699999999,106.7680629,"jl. rc. veteran raya no.17h, rt.4/rw.4, bintaro, kota jakarta selatan",ChIJ19nrzXjxaS4R0lQ2di-0Tl4,Alfamart,Bintaro,Pesanggrahan,Kota Jakarta Selatan
alfamart,3.8,22,-6.2844107,106.7809859,"pondok pinang, kota jakarta selatan",ChIJERDDt8jxaS4RaCqImp2dRvo,Alfamart,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan
alfamart,4.6,5,-6.2962773,106.7897248,"jl. lebak bulus 1 rt 3/4 kel, rt.3/rw.4, cilandak bar., kota jakarta selatan",ChIJCx-hv97xaS4R-d86cMw_-Vs,Alfamart,Cilandak Barat,Cilandak,Kota Jakarta Selatan
alfamart ciputat raya 2,4.3,88,-6.275048399999999,106.7735843,"pqff+xcp, rt.7/rw.6, pondok pinang, kota jakarta selatan",ChIJ0-P2f7PxaS4Rcf73HyrOepA,Alfamart,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan
pt. sumber alfaria trijaya (alfamart),0.0,0,-6.2756386,106.762513,"jl. rc. veteran raya no.16, rt.3/rw.1, bintaro, kota jakarta selatan",ChIJ6w2CLUnwaS4RyI1aYbJcdTg,Alfamart,Bintaro,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.0,20,-6.258272300000001,106.7839248,"jl. tanah kusir ii no.65, rt.3/rw.011 kel, kby. lama sel., kota jakarta selatan",ChIJEzQd4evxaS4RbvtHCITy4Jw,Alfamart,Kebayoran Lama Selatan,Kebayoran Lama,Kota Jakarta Selatan
alfamart ciputat,5.0,2,-6.2799786,106.7724433,"jl. ciputat raya no.21, rt.1/rw.7, pd. pinang, kota jakarta selatan",ChIJVXFUeUHxaS4RWn11bqNkU6A,Alfamart,Pondok Pinang,Kebayoran Lama,Kota Jakarta Selatan
alfamart kesehatan raya dekat sari indah,0.0,0,-6.2706111,106.7594005,"circle k kesehatan, jl. kesehatan raya jl. rw. papan, rt.3/rw.6, bintaro, kota jakarta selatan",ChIJi1XDcvTxaS4RTcqRw8n3ytE,Alfamart,Bintaro,Pesanggrahan,Kota Jakarta Selatan
alfamart kesehatan bintaro,4.5,359,-6.270978599999999,106.7638361,"jl. kesehatan raya, rt.1/rw.11, bintaro, kota jakarta selatan",ChIJJ1GSGk7waS4RaM29vu-XutM,Alfamart,Bintaro,Pesanggrahan,Kota Jakarta Selatan
di depan alfamart,5.0,1,-6.2665447,106.7971267,"jl. rs. fatmawati raya no.33, rw.2, gandaria sel., kota jakarta selatan",ChIJaX-B5jjxaS4RJ2YNF7-2yC0,Alfamart,Gandaria Selatan,Cilandak,Kota Jakarta Selatan
alfamart muhasyim,4.5,38,-6.287512299999999,106.7906552,"jl. kh muhasim raya no.9, rw.6, cilandak bar., kota jakarta selatan",ChIJ7TD6i8HxaS4R7XtoeIg2qwc,Alfamart,Cilandak Barat,Cilandak,Kota Jakarta Selatan
alfamart,4.0,6,-6.247622199999999,106.7950681,"jl. barito ii no.kel, rt.8/rw.5, kramat pela, kota jakarta selatan",ChIJ6fv_N23xaS4R8O7J0wDiRO4,Alfamart,Kramat Pela,Kebayoran Baru,Kota Jakarta Selatan
alfamart yado 3,4.0,4,-6.255731399999999,106.790674,"rt.2/rw.8, gandaria utara, kota jakarta selatan",ChIJqza5lwvxaS4RLUPjdPF0cVI,Alfamart,Gandaria Utara,Kebayoran Baru,Kota Jakarta Selatan
alfamart,4.5,264,-6.2506507,106.793953,"jl. petogogan i, rt. 003/011 kel, rt.1/rw.1, petogogan, kota jakarta selatan",ChIJT0UQ-xzxaS4Rbkmahws1Wiw,Alfamart,Petogogan,Kebayoran Baru,Kota Jakarta Selatan
alfamart petogogan raya,4.6,96,-6.254885799999999,106.796434,"jl. petogogan ii no.15a-b, jl. petogogan ii, rt.8/rw.6, pulo, kota jakarta selatan",ChIJs-iJX73xaS4RJlH2mmqlobE,Alfamart,Pulo,Kebayoran Baru,Kota Jakarta Selatan
alfa midi,4.5,174,-6.2468046,106.7948782,"qq3v+7xc, jl. barito ii, rt.8/rw.5, kramat pela, kota jakarta selatan",ChIJAS87L23xaS4RE2RaGQ6kKq4,Alfamart,Kramat Pela,Kebayoran Baru,Kota Jakarta Selatan
alfamart,4.2,17,-6.2542811,106.8012815,"jl. darmawangsa vi no.45, rt, rt.5/rw.1, pulo, kota jakarta selatan",ChIJubtXt3bxaS4RG8SDqsnSF-U,Alfamart,Pulo,Kebayoran Baru,Kota Jakarta Selatan
alfamart,4.5,24,-6.259575099999999,106.8022096,"jl. damai v rt. 01 kel, rt.2/rw.8, cipete utara, kota jakarta selatan",ChIJ-zEskJ3xaS4R_EqzP6LK7NA,Alfamart,Cipete Utara,Kebayoran Baru,Kota Jakarta Selatan
alfamart,3.3,3,-6.2657246,106.7998702,"jl. abdul majid raya kel no.6a, rt.11/rw.2, cipete utara, kota jakarta selatan",ChIJw8JIYpnxaS4Rk_cRQR3bxvY,Alfamart,Cipete Utara,Kebayoran Baru,Kota Jakarta Selatan
alfamart,4.1,21,-6.274270899999999,106.7549809,"jl. bintaro permai raya no.14 rt 4/3, rt.11/rw.11, bintaro, kota jakarta selatan",ChIJxRzCGnjxaS4RHQMj-rsrhgg,Alfamart,Bintaro,Pesanggrahan,Kota Jakarta Selatan
alfamart,0.0,0,-6.269869099999999,106.7545909,"jl. mura raya no.7, rt.14/rw.8, bintaro, kota jakarta selatan",ChIJy7Tf1pvxaS4RaY5OqcLjQBI,Alfamart,Bintaro,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.6,27,-6.245343399999999,106.8012186,"jl. melawai ( blok m mall kel, rt.3/rw.1, melawai, kota jakarta selatan",ChIJgYNzkW7xaS4RAyBciUPKZRg,Alfamart,Melawai,Kebayoran Baru,Kota Jakarta Selatan
alfamart faletehan,4.3,32,-6.2417419,106.8016892,"jl. falatehan i no.30, rt.2/rw.1, melawai, kota jakarta selatan",ChIJM7mhkrDxaS4RCbsQa_-sjAw,Alfamart,Melawai,Kebayoran Baru,Kota Jakarta Selatan
alfamart,4.4,52,-6.2392731,106.8100952,"jl. wolter monginsidi kel no.46, rt.1/rw.6, petogogan, kota jakarta selatan",ChIJ-TaTa2fxaS4R6RNGaVrMT6k,Alfamart,Petogogan,Kebayoran Baru,Kota Jakarta Selatan
alfamart,0.0,0,-6.240064299999999,106.8042097,"pt pln (persero) kantor pusat, jl. trunojoyo no.kel, rt.6/rw.2, melawai, kota jakarta selatan",ChIJp0jKnE_xaS4ReNrwgJLzaRU,Alfamart,Melawai,Kebayoran Baru,Kota Jakarta Selatan
alfamart,2.6,5,-6.216807999999999,106.8179903,"jl. jenderal sudirman kel no.kav. 45-46, rt.3/rw.4, setia budi, kota jakarta selatan",ChIJM7-EqKr2aS4Rv5IqHeB_HY0,Alfamart,Setia Budi,Setiabudi,Kota Jakarta Selatan
alfamart koppeg pt pln,3.9,12,-6.2407841,106.8035925,"jl. trunojoyo no.135, rt.6/rw.2, melawai, kota jakarta selatan",ChIJgZrvVmjxaS4R-CmjwHJTv-o,Alfamart,Melawai,Kebayoran Baru,Kota Jakarta Selatan
alfamart,3.0,2,-6.236459,106.8006485,"jl. iskandarsyah raya kel no.35, rt.2/rw.1, melawai, kota jakarta selatan",ChIJsaRf3yPxaS4R4cFCV3ZPdak,Alfamart,Melawai,Kebayoran Baru,Kota Jakarta Selatan
sumber alfaria trijaya. pt (alfamart),5.0,4,-6.2670737,106.8019836,"jl. abdul majid raya no.33, rt.11/rw.7, cipete utara, kota jakarta selatan",ChIJu_W4zZvxaS4R-LlOuR9RWhE,Alfamart,Cipete Utara,Cilandak,Kota Jakarta Selatan
alfamart,3.8,16,-6.2776194,106.801396,"jl. cipete raya no.6, rt.6/rw.3 kel, cipete sel., kota jakarta selatan",ChIJvyXGa5PxaS4RGwSTqw4eyNI,Alfamart,Cipete Selatan,Cilandak,Kota Jakarta Selatan
alfamart,3.9,8,-6.2856815,106.8292432,"jl. jati murni kel, rt.2/rw.7, jati padang, kota jakarta selatan",ChIJX8wPvV_zaS4Ruq74v4FNBtI,Alfamart,Jati Padang,Pasar Minggu,Kota Jakarta Selatan
alfamart kaplongan,0.0,0,-6.2895993,106.8399531,"blok pasar minggu rt 06/02, kaplongan",ChIJWXRO9N7zaS4REwUM9xF11QI,Alfamart,kaplongan,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.2,157,-6.2891661,106.8244073,"jl. taman margasatwa raya kel no.10, rt.6/rw.1, ragunan, kota jakarta selatan",ChIJVZzZrgTyaS4RYhrqRJPSDok,Alfamart,Ragunan,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.2,58,-6.289572,106.8126228,"jl. jeruk purut kel no.9 1/3, rt.1/rw.3, cilandak tim., kota jakarta selatan",ChIJf1MDyO3xaS4ReY13GALEP7U,Alfamart,Cilandak Timur,Pasar Minggu,Kota Jakarta Selatan
alfamart,0.0,0,-6.2929597,106.803038,"sovereign plaza, gedung, jl. tb simatupang kel no.kav.36, rt.2/rw.2, west cilandak, kota jakarta selatan",ChIJqZkyc27xaS4R5CzWGNuI-sc,Alfamart,Cilandak Barat,Cilandak,Kota Jakarta Selatan
alfamart,4.3,125,-6.2927034,106.8100407,"jl. tb simatupang kel no.31, rt.2/rw.1, cilandak tim., kota jakarta selatan",ChIJny3gdfzxaS4RUrQCDUZDSHE,Alfamart,Cilandak Timur,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.4,172,-6.310429000000001,106.8373362,"jl. raya lenteng agung no.9 rt, rt.4/rw.1, lenteng agung, kota jakarta selatan",ChIJI4ismJftaS4RG7BjJdb_aTE,Alfamart,Lenteng Agung,Jagakarsa,Kota Jakarta Selatan
alfamart lenteng agung 5,3.0,4,-6.3163063,106.8361512,"jl. raya lenteng agung no.22, rt.5/rw.1, lenteng agung, kota jakarta selatan",ChIJDQ0fsc7taS4R3NlvyB-kvR0,Alfamart,Lenteng Agung,Jagakarsa,Kota Jakarta Selatan
alfamart,5.0,1,-6.3077549,106.8388917,"stasiun tanjung barat kel, rt.4/rw.1, srengseng sawah, kota jakarta selatan",ChIJAdADu4rtaS4RvCWKME2nOFc,Alfamart,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan
alfamart,4.3,4,-6.3001102,106.8147245,"jl. raya cilandak kko kel no.9, rt.1/rw.8, ragunan, kota jakarta selatan",ChIJozpfomPvaS4RLUTcDjCMduQ,Alfamart,Ragunan,Pasar Minggu,Kota Jakarta Selatan
alfamart,2.8,15,-6.3022797,106.8264828,"jl. kebagusan raya kel, rt.8/rw.7, kebagusan, kota jakarta selatan",ChIJ6zo-yIjtaS4R1-aDHKJFY0E,Alfamart,Kebagusan,Pasar Minggu,Kota Jakarta Selatan
alfamart,0.0,0,-6.3071224,106.8350381,"apart kebagusan city unit 1-ka kel, rt.1/rw.3, kebagusan, kota jakarta selatan",ChIJgfNO4B7taS4R-UWce8QYzk8,Alfamart,Kebagusan,Pasar Minggu,Kota Jakarta Selatan
alfamart cilandak kko 2,3.7,6,-6.302779399999999,106.8144748,"jl. raya cilandak kko no.1 c, rt.1/rw.8, ragunan, kota jakarta selatan",ChIJ8VidGwHuaS4RJsdTuMOoQrA,Alfamart,Ragunan,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.4,68,-6.316942099999999,106.8251017,"jl. kebagusan raya kel, rt.2/rw.4, kebagusan, kota jakarta selatan",ChIJ5ecsNQftaS4R2Gym8QnVXUk,Alfamart,Kebagusan,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.3,59,-6.313207200000001,106.8032178,"jl. margasatwa raya no 14a-c, kel, rt.1/rw.3, pd. labu, kota jakarta selatan",ChIJCz-ABPPvaS4RvH3YwYy3D3U,Alfamart,Pondok Labu,Cilandak,Kota Jakarta Selatan
alfamart,3.7,15,-6.312712599999999,106.8257501,"jl. raya jatipadang kel no.16, rt.7/rw.5, kebagusan, kota jakarta selatan",ChIJ-86bRuTtaS4Roa7AGvYD-sg,Alfamart,Kebagusan,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.1,115,-6.312118,106.838574,"jl.tanjung barat sltn rt 1/2, kel, rt.1/rw.2, tj. bar., kota jakarta selatan",ChIJO7r69eztaS4R6-qTHsW9FZo,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan
alfamart - kebagusan city,4.2,17,-6.307295,106.8351857,"apartemen kebagusan city tower a, rt.1/rw.3, kebagusan, pasar minggu, rt.1/rw.3, kebagusan, kota jakarta selatan",ChIJr2pCifHtaS4RLO2T4wxkmtk,Alfamart,Kebagusan,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.2,17,-6.2959898,106.8365489,"jl. gurame i, rt.2/rw.9, kel, kota jakarta selatan",ChIJkRXFMgryaS4ROng0xXn-8EU,Alfamart,Kel,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.5,97,-6.3179633,106.8191259,"jl. pepaya raya no.58, rt.12/rw.5, kel, kota jakarta selatan",ChIJW9l0OeDtaS4Rpqp-vEQlRxM,Alfamart,Kel,Jagakarsa,Kota Jakarta Selatan
alfamart cilandak kko 3,4.4,63,-6.309416199999999,106.8138852,"jl. cilandak kko no.1 a rt.014/08, cilandak ragunan rt.1, rt.14/rw.7, ragunan, kota jakarta selatan",ChIJa8XPd0DvaS4RSIXi_ygrEaA,Alfamart,Ragunan,Pasar Minggu,Kota Jakarta Selatan
alfamart tanjung barat,4.0,76,-6.3044692,106.8398007,"alfamart, jalan tanjung barat raya no.172, rt.2/rw.1, tanjung barat, jagakarsa, rt.10/rw.4, tj. bar., kota jakarta selatan",ChIJY1uOaPPtaS4RITGKVmQwRXc,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan
alfamart,4.2,400,-6.2984046,106.8407504,"jl. tj. bar. lama no.kel, rt.4/rw.4, tj. bar., kota jakarta selatan",ChIJW2lkqAryaS4Rl3e1w3Am11w,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan
alfamart,4.3,12,-6.2955397,106.841134,"jl. raya tj. barat kel no.24, rt.4/rw.4, tj. bar., kota jakarta selatan",ChIJq1i2LQvyaS4RHh12kmtjRqQ,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan
alfamart,4.7,86,-6.3212652,106.8254171,"jl ry jati padang 6 rt 4/4 kel, rt.11/rw.5, kebagusan, kota jakarta selatan",ChIJ60AxeGztaS4Ru2TlJfZ6_co,Alfamart,Kebagusan,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.3,182,-6.2967705,106.8442387,"jl. raya poltangan, rt. 001, r no.kel, rt.1/rw.4, tj. bar., kota jakarta selatan",ChIJyyRGCHXyaS4RLCAb2pLyLeA,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan
alfamart nangka poltangan,4.1,10,-6.3027653,106.8484869,"jl. nangka raya no.1, rt.6/rw.5, tj. bar., kota jakarta selatan",ChIJFayoSIntaS4R9dPZgj-4vJY,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan
sumber alfaria trijaya. pt (alfamart),5.0,2,-6.296903299999999,106.8410754,"jl. tanjung barat, rt. 012 rw. 004, pasar minggu, rt.3/rw.4, tj. bar., kota jakarta selatan",ChIJ8zwCzAryaS4RkFLYkvqVhtw,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan
west tanjung nangka alfamart,4.2,10,-6.3047898,106.8422906,"jl. nangka raya no.10, rt.11/rw.4, tj. bar., kota jakarta selatan",ChIJXUNCuIztaS4RQ6Z_2mFx3Mk,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan
alfamart,4.0,1,-6.3274385,106.8165763,"jl. gandaria ii kel no.rt. 006/02, rt.6/rw.2, jagakarsa, kota jakarta selatan",ChIJNaff4frvaS4Rv-sXFlDoV8I,Alfamart,Jagakarsa,Jagakarsa,Kota Jakarta Selatan
alfamart,4.8,20,-6.3286377,106.8244583,"jl. raya jagakarsa no.2a, rt.9/rw.7, kel, kota jakarta selatan",ChIJWbkHhJ3taS4RYeZ0L7Xgo4Y,Alfamart,Kel,Jagakarsa,Kota Jakarta Selatan
alfamart,4.3,239,-6.3267655,106.8215854,"jl. raya jagakarsa, rt.2/rw.7, kel, kota jakarta selatan",ChIJz9mMD9ntaS4RZubt_6ybvOw,Alfamart,Kel,Jagakarsa,Kota Jakarta Selatan
alfamart,4.1,158,-6.3271403,106.8293354,"jl. klp. 3 no.49, rt.6/rw.3, kel, kota jakarta selatan",ChIJKUVCIj_taS4RPE3ln04fn_s,Alfamart,Kel,Jagakarsa,Kota Jakarta Selatan
alfamart,4.4,99,-6.3270311,106.8144222,"jl.jagakarsa kp.kandang no.50, rt.6/rw.4, kel, kota jakarta selatan",ChIJVZkf7ijvaS4RohYfDKQq_TQ,Alfamart,Kel,Jagakarsa,Kota Jakarta Selatan
alfamart,0.0,0,-6.3027698,106.8484726,"jl. nangka i no.4, rt.6/rw.5, tj. bar., kota jakarta selatan",ChIJz6jzUEvtaS4RNyn3cEc9GMc,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan
alfamart,4.4,72,-6.3243592,106.8300011,"jl. joe klp. tiga, rt.2/rw.3, kel, kota jakarta selatan",ChIJYbi2VcPtaS4REBIUqS4H6nw,Alfamart,Kel,Jagakarsa,Kota Jakarta Selatan
alfamart ltg agung jagakarsa,5.0,2,-6.3283086,106.8342246,"mrcm+mm5, rt.9/rw.4, lenteng agung, kota jakarta selatan",ChIJ05wHln3taS4RfX09zv-hV4M,Alfamart,Lenteng Agung,Jagakarsa,Kota Jakarta Selatan
alfamart,3.4,12,-6.315443900000001,106.8430878,"jl. tj. barat selatan gg. 100 kel, lenteng agung, kota jakarta selatan",ChIJ406rRZPtaS4RMYVeSLK2seg,Alfamart,Lenteng Agung,Jagakarsa,Kota Jakarta Selatan
alfa rancho indah (dalam),4.4,269,-6.309573200000001,106.850957,"jl. rancho indah no.47d, rt.8/rw.2, tj. bar., kota jakarta selatan",ChIJFaiFN5DtaS4RMY3a1g0u8Bo,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan
alfamart cv. anis star,4.0,12,-6.3271938,106.816634,"jl. raya jagakarsa no.3, rt.6/rw.2, jagakarsa, kota jakarta selatan",ChIJGQvZVnHuaS4R5-987_ViIy0,Alfamart,Jagakarsa,Jagakarsa,Kota Jakarta Selatan
alfamart,4.8,16,-6.3306239,106.8349623,"stasiun kel, lenteng agung, kota jakarta selatan",ChIJIwmT0tTtaS4R6hg8QgNw3WY,Alfamart,Lenteng Agung,Jagakarsa,Kota Jakarta Selatan
alfamart ciledug pesanggrahan,4.7,3,-6.2363047,106.7479354,"jl. ciledug raya no.3f, rt.10/rw.2, petukangan utara, kota jakarta selatan",ChIJf5s9qDHxaS4RWnBj2p2aQVc,Alfamart,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.2,121,-6.2350886,106.7512863,"jl. masjid darul falah kel no.4a, rt.3/rw.2, petukangan utara, kota jakarta selatan",ChIJu7akxyTxaS4RsElEKAH5zmI,Alfamart,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.2,220,-6.230081999999999,106.7457079,"jl. h. muchtar raya rt 05/1 kel, rt.5/rw.1, petukangan utara, kota jakarta selatan",ChIJ04xV4tLxaS4RJ5m-u5L84Po,Alfamart,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
alfamart,0.0,0,-6.2260319,106.7445316,"jl. h. muchtar raya kel, rt.8/rw.11, petukangan utara, kota jakarta selatan",ChIJU2gAqwDxaS4Ri6ZzCqxukos,Alfamart,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
alfamart,5.0,1,-6.2427534,106.7520614,"jl. kemajuan kel no.48, rt.6/rw.6, petukangan sel., kota jakarta selatan",ChIJO5o704LxaS4RopukQoSoSlU,Alfamart,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.4,189,-6.2364448,106.7524101,"jl. ciledug raya no. 10a, rt. 002/003 kel, rt.2/rw.3, petukangan utara, kota jakarta selatan",ChIJyQtTMjnxaS4RAmG4Z9miTuU,Alfamart,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
outlet binaan alfamart,0.0,0,-6.2273784,106.7526256,"jl. masjid darul falah no.8, rw.3, petukangan utara, kota jakarta selatan",ChIJvajR18jwaS4RsJDl7rn-tu8,Alfamart,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.4,125,-6.2458404,106.7519896,"jl. damai raya kel no.2, rt.9/rw.5, petukangan sel., kota jakarta selatan",ChIJCZ41mAzxaS4RmvfdRLwHuNU,Alfamart,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan
alfamart h. muchtar 2,4.5,235,-6.2260342,106.7445134,"jl. h. muchtar raya no.41, rt.8/rw.11, petukangan utara, kota jakarta selatan",ChIJT6yVZrbwaS4RgDyhIXMu-qo,Alfamart,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
alfamart,4.3,45,-6.2430094,106.748566,"jl. inpres no.54, kel no.02, rt.14/rw.2, petukangan sel., kota jakarta selatan",ChIJ3ea0GOvwaS4RUn2P0PG59CU,Alfamart,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan
alfamart budi luhur,4.7,3,-6.2363032,106.7479061,"jl. ciledug raya no.22, rt.10/rw.2, petukangan utara, kota jakarta selatan",ChIJZ3iYT7PxaS4RlMn9hgZzoXA,Alfamart,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
